22465536	22495231	陕西省西安市电信
22495232	22527999	陕西省榆林市电信
22528000	22544383	陕西省西安市电信
22544384	22806527	北京市歌华有线
22806528	22872063	北京市电信通
22872064	22937599	北京市电信通(酒仙桥数据中心)
22937600	23068671	北京市成都鹏博士电信传媒集团股份有限公司旗下北京宽带通电信技术有限公司
23068672	24117247	韩国
24117248	24379391	日本东京都港区虎ノ門eAccess有限公司
24379392	24641535	北京市中电华通
24641536	27262975	澳大利亚
27262976	28311551	台湾省台北市中华电信
28311552	28442623	韩国
28442624	28540927	澳大利亚
28540928	28573695	泰国
28573696	28581887	内蒙古电信
28581888	28590079	内蒙古包头市电信
28590080	28606463	内蒙古鄂尔多斯市电信
28606464	28606719	内蒙古乌海市电信
28606720	28655615	内蒙古电信
28655616	28671999	内蒙古包头市电信
28672000	28688383	内蒙古赤峰市电信
28688384	28704767	内蒙古电信
28704768	28708351	内蒙古呼和浩特市电信
28708352	28708607	内蒙古呼和浩特市回民区电信
28708608	28770303	内蒙古呼和浩特市电信
28770304	28775423	内蒙古电信
28775424	28775679	内蒙古赤峰市电信
28775680	28831999	内蒙古电信
28832000	28832255	内蒙古包头市电信
28832256	28835839	内蒙古电信
28835840	28868607	广东省广州市暨南大学
28868608	28901375	广东省广州市教育网
28901376	28925951	广西南宁市广西大学
28925952	28950527	广东省广州市教育网
28950528	28966911	广西桂林市广西师范大学
28966912	29097983	印度
29097984	29100799	黑龙江省联通
29100800	29101055	黑龙江省黑河市联通
29101056	29101311	黑龙江省联通
29101312	29101567	黑龙江省黑河市联通
29101568	29111551	黑龙江省联通
29111552	29111807	黑龙江省双鸭山市宝山区联通
29111808	29130751	黑龙江省联通
29130752	29152255	黑龙江省绥化市联通
29152256	29152511	黑龙江省绥化市青冈县联通
29152512	29163519	黑龙江省绥化市联通
29163520	29179903	黑龙江省哈尔滨市联通
29179904	29229055	黑龙江省联通
29229056	29281791	黑龙江省哈尔滨市联通
29281792	29282047	黑龙江省哈尔滨市双城市联通
29282048	29294591	黑龙江省哈尔滨市联通
29294592	29327359	黑龙江省联通
29327360	29343743	黑龙江省双鸭山市联通
29343744	29360127	黑龙江省联通
29360128	29412351	河南省郑州市电信
29412352	29412607	河南省郑州市荥阳市电信
29412608	29458431	河南省郑州市电信
29458432	29488383	河南省洛阳市电信
29488384	29488639	河南省洛阳市西工区电信
29488640	29491199	河南省洛阳市电信
29491200	29498367	河南省平顶山市电信
29498368	29498623	河南省平顶山市(新华区)电信
29498624	29500671	河南省平顶山市电信
29500672	29500927	河南省平顶山市(新华区)电信
29500928	29515775	河南省平顶山市电信
29515776	29519871	河南省周口市电信
29519872	29523967	河南省驻马店市电信
29523968	29540351	河南省开封市电信
29540352	29556735	河南省安阳市电信
29556736	29573119	河南省新乡市电信
29573120	29582335	河南省焦作市电信
29582336	29582591	河南省焦作市山阳区电信
29582592	29589503	河南省焦作市电信
29589504	29605887	河南省濮阳市电信
29605888	29622271	河南省三门峡市电信
29622272	29630463	河南省许昌市电信
29630464	29634559	河南省三门峡市电信
29634560	29638655	河南省新乡市电信
29638656	29655039	河南省商丘市电信
29655040	29663231	河南省南阳市电信
29663232	29671423	河南省洛阳市电信
29671424	29687807	河南省信阳市电信
29687808	29695999	河南省鹤壁市电信
29696000	29704191	河南省漯河市电信
29704192	29712383	河南省周口市电信
29712384	29720575	河南省驻马店市电信
29720576	29728767	河南省许昌市电信
29728768	29736959	河南省南阳市电信
29736960	29741055	河南省焦作市电信
29741056	29745151	河南省安阳市电信
29745152	29749247	河南省周口市电信
29749248	29753343	河南省漯河市电信
29753344	29818879	河南省郑州市电信
29818880	29822975	河南省周口市电信
29822976	29827071	河南省焦作市电信
29827072	29831167	河南省漯河市电信
29831168	29835263	河南省安阳市电信
29835264	29836287	河南省电信
29836288	29841407	河南省郑州市电信
29841408	29843455	河南省电信
29843456	29851647	河南省新乡市电信
29851648	29859839	河南省驻马店市电信
29859840	29860095	河南省三门峡市卢氏县电信
29860096	29868031	河南省三门峡市电信
29868032	29884415	河南省洛阳市电信
29884416	29949951	台湾省
29949952	30015487	韩国
30015488	30037378	北京市电信
30037379	30037379	北京市首都机场WIFI
30037380	30045695	北京市电信
30045696	30045951	北京市朝阳区电信
30045952	30062656	北京市电信
30062657	30062657	北京市东城区杭州银行股份有限公司北京分行(朝阳门北大街3号第五广场大厦A座)
30062658	30079493	北京市电信
30079494	30079494	北京市电信节点
30079495	30080828	北京市电信
30080829	30080829	北京市电信节点
30080830	30146559	北京市电信
30146560	30171135	贵州省贵阳市电信
30171136	30178047	贵州省贵阳市小河区电信
30178048	30179327	贵州省贵阳市电信
30179328	30189567	贵州省遵义市电信
30189568	30189823	贵州省贵阳市修文县电信
30189824	30195711	贵州省遵义市电信
30195712	30207999	贵州省贵阳市电信
30208000	30210559	贵州省贵阳市云岩区电信
30210560	30212095	贵州省贵阳市电信
30212096	30218751	贵州省遵义市电信
30218752	30219007	贵州省遵义市习水县电信
30219008	30227199	贵州省遵义市电信
30227200	30227455	贵州省贵阳市电信
30227456	30244863	贵州省遵义市电信
30244864	30274047	贵州省电信
30274048	30274303	贵州省毕节地区威宁县电信
30274304	30277631	贵州省电信
30277632	30295807	贵州省黔西南州电信
